timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-14T10:44:50.771841,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4554,4.554 assistindo agora (page_source)
2026-03-14T10:47:51.369623,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1280,1.280 assistindo agora (page_source)
2026-03-14T10:47:51.369623,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4465,4.465 assistindo agora (page_source)
2026-03-14T10:50:51.820411,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1225,1.225 assistindo agora (page_source)
2026-03-14T10:50:51.820411,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4338,4.338 assistindo agora (page_source)
2026-03-14T10:53:49.427237,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1202,1.202 assistindo agora (page_source)
2026-03-14T10:53:49.427237,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4231,4.231 assistindo agora (page_source)
2026-03-14T10:56:49.210687,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1140,1.140 assistindo agora (page_source)
2026-03-14T10:56:49.210687,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4152,4.152 assistindo agora (page_source)
2026-03-14T10:59:48.895722,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1121,1.121 assistindo agora (page_source)
2026-03-14T10:59:48.895722,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4135,4.135 assistindo agora (page_source)
2026-03-14T11:02:48.237397,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1094,1.094 assistindo agora (page_source)
2026-03-14T11:02:48.237397,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4073,4.073 assistindo agora (page_source)
2026-03-14T11:05:48.297070,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1056,1.056 assistindo agora (page_source)
2026-03-14T11:05:48.297070,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4031,4.031 assistindo agora (page_source)
2026-03-14T11:08:47.998471,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1033,1.033 assistindo agora (page_source)
2026-03-14T11:08:47.998471,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4003,4.003 assistindo agora (page_source)
2026-03-14T11:11:49.099904,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1026,1.026 assistindo agora (page_source)
2026-03-14T11:11:49.099904,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4010,4.010 assistindo agora (page_source)
2026-03-14T11:14:48.184016,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,988,988 assistindo agora (page_source)
2026-03-14T11:14:48.184016,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3971,3.971 assistindo agora (page_source)
2026-03-14T11:17:48.898318,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,947,947 assistindo agora (page_source)
2026-03-14T11:17:48.898318,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3856,3.856 assistindo agora (page_source)
2026-03-14T11:20:48.148963,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,936,936 assistindo agora (page_source)
2026-03-14T11:20:48.148963,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3826,3.826 assistindo agora (page_source)
2026-03-14T11:23:48.227594,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,932,932 assistindo agora (page_source)
2026-03-14T11:23:48.227594,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3822,3.822 assistindo agora (page_source)
2026-03-14T11:26:48.555133,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,911,911 assistindo agora (page_source)
2026-03-14T11:26:48.555133,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3807,3.807 assistindo agora (page_source)
2026-03-14T11:29:47.983824,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,908,908 assistindo agora (page_source)
2026-03-14T11:29:47.983824,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3782,3.782 assistindo agora (page_source)
2026-03-14T11:32:48.697801,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,893,893 assistindo agora (page_source)
2026-03-14T11:32:48.697801,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3722,3.722 assistindo agora (page_source)
2026-03-14T11:35:48.267994,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,913,913 assistindo agora (page_source)
2026-03-14T11:35:48.267994,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3705,3.705 assistindo agora (page_source)
2026-03-14T11:38:47.983563,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,906,906 assistindo agora (page_source)
2026-03-14T11:38:47.983563,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3716,3.716 assistindo agora (page_source)
2026-03-14T11:41:48.462256,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,903,903 assistindo agora (page_source)
