timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-13T19:55:49.186920,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:07:48.394896,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:07:48.394896,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:16:49.371317,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:16:49.371317,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:25:49.410038,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:25:49.410038,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:34:49.400267,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:34:49.400267,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:43:49.260582,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:43:49.260582,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T20:52:49.154389,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T20:52:49.154389,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:01:49.425757,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:01:49.425757,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:10:49.608706,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:10:49.608706,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:19:49.164646,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:19:49.164646,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:28:49.132194,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:28:49.132194,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:37:48.683815,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:37:48.683815,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T21:46:49.170871,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:46:49.170871,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
